codsbs,tipcreditosbs,codempsistemafinancierodeuda,codctacontablesbs,codmoneda,tipcondiciondiamorosidad,mtodeudasol,tipclasifriesgoempsistemafinan,codrubroicc,codmes
0161974684,10,00228,14180200000000,0001,0.0,38.64,0,000,202206
0161974684,10,00123,14110206020000,0001,0.0,509.15,0,004,202206
0161974684,12,00107,14110306030000,0001,0.0,9492.96,0,004,202206
0161974684,10,00123,14180200000000,0001,0.0,4.07,0,000,202206
0161974684,10,00228,14110206020000,0001,0.0,3248.63,0,004,202206
0023176017,10,00104,14110206020000,0001,0.0,10037.69,0,004,202206
0023176017,10,00104,14180200000000,0001,0.0,83.91,0,000,202206
0023176017,10,00104,29110101000000,0001,0.0,9.95,0,000,202206
0063016284,11,00129,81192301000000,0001,0.0,3000.0,0,000,202206
0063016284,11,00129,72150603000000,0001,0.0,3000.0,0,000,202206
0085173103,10,00156,15150102000000,0001,0.0,15.02,0,000,202206
0085173103,10,00156,14180200000000,0001,0.0,126.27,0,000,202206
0085173103,10,00156,14110206020000,0001,0.0,8458.23,0,004,202206
0089406862,12,00082,14110399020000,0001,0.0,3187.87,0,004,202206
0089406862,12,00237,14110306020000,0001,0.0,4791.27,0,004,202206
0089406862,12,00082,14180300000000,0001,0.0,521.63,0,000,202206
0089406862,10,00104,14110206020000,0001,0.0,3191.7,0,004,202206
0089406862,10,00104,14180200000000,0001,0.0,81.41,0,000,202206
0089406862,12,00072,14110306030000,0001,0.0,7131.2,0,004,202206
0089406862,12,00237,14110306030000,0001,0.0,6865.79,0,004,202206
0089406862,12,00072,14180300000000,0001,0.0,211.39,0,000,202206
0089406862,12,00237,14180300000000,0001,0.0,278.0,0,000,202206
0097909245,10,00228,14110206020000,0001,0.0,2897.44,0,004,202206
0097909245,12,00107,14110306030000,0001,0.0,2750.0,0,004,202206
0097909245,10,00228,84141000000000,0001,0.0,31871.84,0,000,202206
0097909245,99,00228,15150102000000,0001,0.0,23.42,0,000,202206
0097909245,12,00107,84140900000000,0001,0.0,2750.0,0,042,202206
0097909245,12,00107,29110101000000,0001,0.0,30.35,0,000,202206
0097909245,10,00228,14180200000000,0001,0.0,9.8,0,000,202206
0045789390,10,00228,14110206020000,0001,0.0,6387.65,0,004,202206
0045789390,12,00072,81130200000000,0001,2442.0,6388.17,4,000,202206
0045789390,99,00228,15150102000000,0001,0.0,46.97,0,000,202206
0045789390,10,00228,14180200000000,0001,0.0,141.82,0,000,202206
0045789390,10,00228,84141000000000,0001,0.0,70264.15,0,000,202206
0053757979,10,00123,84140900000000,0001,0.0,1.0,0,042,202206
0053757979,10,00123,14110206020000,0001,0.0,69417.94,0,004,202206
0053757979,10,00123,72150302020000,0001,0.0,3544.88,0,000,202206
0053757979,10,00123,14180200000000,0001,0.0,610.21,0,000,202206
0053757979,10,00106,14180200000000,0001,0.0,57.49,0,000,202206
0053757979,10,00106,14110206020000,0001,0.0,5685.11,0,004,202206
0079113662,10,00123,72150302010000,0001,0.0,8316.77,0,000,202206
0079113662,10,00107,14180200000000,0001,0.0,6.87,0,000,202206
0079113662,10,00107,14110206020000,0001,0.0,3555.29,0,004,202206
0085425382,09,00123,29110201000000,0001,0.0,109.93,0,000,202206
0085425382,09,00123,81180113020000,0001,0.0,182.5,0,000,202206
0085425382,09,00123,84140900000000,0001,0.0,2.0,0,042,202206
0085425382,09,00123,14111306010000,0001,0.0,21190.31,0,004,202206
0085425382,09,00123,14181300000000,0001,0.0,426.76,0,000,202206
0085425382,09,00123,72150313000000,0001,0.0,27111.15,0,000,202206
0085425382,09,00123,14111306020000,0001,0.0,9124.88,0,004,202206
0085425382,09,00123,81180113010000,0001,0.0,8942.38,0,000,202206
0085425382,09,00123,84140511000000,0001,0.0,8942.38,0,000,202206
0092552284,10,00103,14110206020000,0001,0.0,33508.87,0,004,202206
0092552284,10,00103,14180200000000,0001,0.0,199.63,0,000,202206
0092552284,10,00103,84141000000000,0001,0.0,33508.87,0,000,202206
0092552284,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0092552284,99,00103,84140900000000,0001,0.0,80000.0,0,042,202206
0092552284,10,00123,14180200000000,0001,0.0,63.83,0,000,202206
0092552284,10,00123,14110206020000,0001,0.0,9847.34,0,004,202206
0199024426,10,00106,14180200000000,0001,0.0,284.0,0,000,202206
0199024426,10,00106,29110101000000,0001,0.0,281.44,0,000,202206
0199024426,10,00106,72150302010000,0001,0.0,4075.51,0,000,202206
0199024426,10,00106,14110206010000,0001,0.0,45924.49,0,004,202206
0069944396,10,00228,14110206020000,0001,0.0,2914.19,0,004,202206
0069944396,12,00237,14180300000000,0001,0.0,225.19,0,000,202206
0069944396,10,00228,14180200000000,0001,0.0,65.79,0,000,202206
0069944396,99,00228,29110101000000,0001,0.0,1.99,0,000,202206
0069944396,12,00237,14110306140000,0001,0.0,4915.09,0,000,202206
0087655547,09,00107,14181300000000,0001,0.0,8.01,0,000,202206
0087655547,09,00156,14181300000000,0001,0.0,176.21,0,000,202206
0087655547,12,00072,14110306030000,0001,0.0,6893.33,0,004,202206
0087655547,09,00156,15150102000000,0001,0.0,23.0,0,000,202206
0087655547,09,00156,14111306020000,0001,0.0,22277.79,0,004,202206
0087655547,12,00072,14180300000000,0001,0.0,217.15,0,000,202206
0087655547,09,00107,14111306020000,0001,0.0,3487.83,0,004,202206
0120988107,11,00145,14110302020000,0001,0.0,250.52,0,001,202206
0120988107,11,00145,72150603000000,0001,0.0,749.48,0,000,202206
0120988107,11,00002,72150603000000,0001,0.0,338.51,0,000,202206
0120988107,12,00006,15150900000000,0001,0.0,5.9,0,000,202206
0120988107,11,00006,14180300000000,0001,0.0,124.95,0,000,202206
0120988107,12,00002,14110306130000,0001,0.0,17377.18,0,000,202206
0120988107,11,00002,81192301000000,0001,0.0,18154.18,0,000,202206
0120988107,09,00103,81194002020000,0001,0.0,571.19,0,000,202206
0120988107,99,00103,84140513000000,0001,0.0,5140.64,0,000,202206
0120988107,11,00006,14110302010000,0001,0.0,4425.91,0,001,202206
0120988107,09,00103,81194002010000,0001,0.0,5140.64,0,000,202206
0120988107,09,00103,14111306020000,0001,0.0,29227.96,0,004,202206
0120988107,99,00103,84140900000000,0001,0.0,130200.0,0,042,202206
0120988107,11,00145,14180300000000,0001,0.0,2.16,0,000,202206
0120988107,12,00002,14180300000000,0001,0.0,258.97,0,000,202206
0120988107,11,00002,14110302020000,0001,0.0,13.01,0,001,202206
0120988107,11,00006,72150603000000,0001,0.0,949.14,0,000,202206
0120988107,11,00145,81192301000000,0001,0.0,1000.0,0,000,202206
0120988107,11,00002,14110302010000,0001,0.0,425.48,0,001,202206
0120988107,12,00006,81192301000000,0001,0.0,5500.0,0,000,202206
0120988107,11,00002,14180300000000,0001,0.0,25.3,0,000,202206
0120988107,09,00103,14181300000000,0001,0.0,559.23,0,000,202206
0095816355,99,00228,15150102000000,0001,0.0,7.63,0,000,202206
0095816355,10,00228,14110206020000,0001,0.0,998.78,0,004,202206
0095816355,10,00228,84141000000000,0001,0.0,8989.02,0,000,202206
0095816355,11,00145,81192301000000,0001,0.0,800.0,8,000,202206
0095816355,12,00072,14190301000000,0001,0.0,153.59,1,026,202206
0095816355,10,00228,14180200000000,0001,0.0,10.17,0,000,202206
0095816355,12,00072,14140306030000,0001,0.0,3071.75,1,012,202206
0095816355,11,00145,72150603000000,0001,0.0,800.0,8,000,202206
0045034780,11,00145,81192301000000,0001,0.0,6000.0,0,000,202206
0045034780,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0045034780,11,00145,72150603000000,0001,0.0,5800.0,0,000,202206
0045034780,10,00123,84140518000000,0001,0.0,9121.81,0,000,202206
0045034780,10,00123,14180200000000,0001,0.0,186.92,0,000,202206
0045034780,11,00142,81192301000000,0001,0.0,4100.0,0,000,202206
0045034780,11,00142,14110302010000,0001,0.0,157.58,0,001,202206
0045034780,11,00145,14180300000000,0001,0.0,0.36,0,000,202206
0045034780,11,00142,72150603000000,0001,0.0,3942.42,0,000,202206
0045034780,12,00001,14180300000000,0001,0.0,10.46,0,000,202206
0045034780,12,00001,14110306030000,0001,0.0,689.42,0,004,202206
0045034780,11,00145,14110302010000,0001,0.0,200.0,0,001,202206
0045034780,10,00123,81181102020000,0001,0.0,186.16,0,000,202206
0045034780,10,00123,14110206020000,0001,0.0,16446.77,0,004,202206
0045034780,10,00123,81181102010000,0001,0.0,9121.81,0,000,202206
0118529707,10,00123,14180200000000,0001,0.0,53.31,0,000,202206
0118529707,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0118529707,10,00123,29110201000000,0001,0.0,24.84,0,000,202206
0118529707,10,00123,14110206020000,0001,0.0,19993.12,0,004,202206
0118529707,10,00123,72150302020000,0001,0.0,4006.99,0,000,202206
0139483545,10,00106,14180200000000,0001,0.0,8.55,0,000,202206
0139483545,11,00145,81192301000000,0001,0.0,1200.0,8,000,202206
0139483545,10,00106,29110101000000,0001,0.0,0.17,0,000,202206
0139483545,10,00106,14110206010000,0001,0.0,3038.33,0,004,202206
0139483545,10,00106,72150302010000,0001,0.0,1961.67,0,000,202206
0139483545,11,00145,72150603000000,0001,0.0,1200.0,8,000,202206
0066081788,11,00072,72150603000000,0001,0.0,464.51,0,000,202206
0066081788,10,00123,14180200000000,0001,0.0,73.06,0,000,202206
0066081788,10,00123,84140900000000,0001,0.0,3.0,0,042,202206
0066081788,10,00123,72150302020000,0001,0.0,2558.51,0,000,202206
0066081788,12,00072,14180300000000,0001,0.0,423.94,0,000,202206
0066081788,12,00072,15150102000000,0001,0.0,7.9,0,000,202206
0066081788,10,00123,14110206010000,0001,0.0,117.84,0,004,202206
0066081788,12,00072,14110308010000,0001,0.0,20403.65,0,000,202206
0066081788,11,00072,81192301000000,0001,0.0,1850.0,0,000,202206
0066081788,10,00123,14110206020000,0001,0.0,14941.33,0,004,202206
0032828876,09,00104,29110101000000,0001,0.0,11.27,0,000,202206
0032828876,09,00107,84141000000000,0001,0.0,8996.11,0,000,202206
0032828876,09,00107,14181300000000,0001,0.0,973.58,0,000,202206
0032828876,09,00107,14111306020000,0001,0.0,8996.11,0,004,202206
0032828876,09,00104,14181300000000,0001,0.0,209.98,0,000,202206
0032828876,09,00104,14111306020000,0001,0.0,33515.91,0,004,202206
0032828876,09,00107,84140900000000,0001,0.0,8996.11,0,042,202206
0069383661,99,00231,15150900000000,0001,0.0,80.1,4,000,202206
0069383661,10,00231,29110108060000,0001,0.0,1804.12,4,000,202206
0069383661,99,00231,15150101000000,0001,0.0,12.44,4,000,202206
0069383661,10,00231,14190201000000,0001,0.0,7358.25,4,026,202206
0069383661,10,00231,14160206020000,0001,129.0,9162.37,4,015,202206
0069383661,10,00231,81193702010000,0001,0.0,9162.37,4,000,202206
0077051686,09,00123,84140900000000,0001,0.0,2.0,0,042,202206
0077051686,09,00123,14111306020000,0001,0.0,17385.91,0,004,202206
0077051686,09,00123,14181300000000,0001,0.0,388.07,0,000,202206
0077051686,09,00123,72150313000000,0001,0.0,11206.36,0,000,202206
0077051686,09,00123,14111306010000,0001,0.0,27392.16,0,004,202206
0156536156,09,00123,14111306020000,0001,0.0,77178.81,0,004,202205
0156536156,09,00123,84140900000000,0001,0.0,1.0,0,042,202205
0156536156,09,00123,14181300000000,0001,0.0,820.52,0,000,202205
0156536156,12,00004,14180300000000,0001,0.0,177.96,0,000,202205
0156536156,09,00112,14111306020000,0001,0.0,6000.0,0,004,202205
0156536156,09,00112,14181300000000,0001,0.0,91.55,0,000,202205
0156536156,12,00004,14110306030000,0001,0.0,20195.15,0,004,202205
0074363199,09,00108,84140900000000,0001,0.0,58940.0,0,042,202205
0074363199,09,00123,14181300000000,0001,0.0,49.91,0,000,202205
0074363199,12,00237,14110306140000,0001,0.0,334.13,0,000,202205
0074363199,09,00123,72150313000000,0001,0.0,12403.73,0,000,202205
0074363199,09,00123,14111306010000,0001,0.0,3590.14,0,004,202205
0074363199,09,00108,14111306020000,0001,0.0,61603.6,0,004,202205
0074363199,09,00123,84140900000000,0001,0.0,1.0,0,042,202205
0074363199,12,00237,14180300000000,0001,0.0,11.77,0,000,202205
0074363199,09,00108,14181300000000,0001,0.0,32.0,0,000,202205
0086476517,10,00123,14110206020000,0001,0.0,695.38,0,004,202205
0086476517,10,00123,84140900000000,0001,0.0,1.0,0,042,202205
0086476517,11,00073,81192301000000,0001,0.0,750.0,0,000,202205
0086476517,11,00073,72150603000000,0001,0.0,750.0,0,000,202205
0086476517,10,00123,14180200000000,0001,0.0,32.44,0,000,202205
0114824615,99,00231,15150102000000,0001,0.0,6.02,0,000,202205
0114824615,10,00238,14110206020000,0001,0.0,7685.28,0,004,202205
0114824615,10,00103,84141000000000,0001,0.0,10000.0,0,000,202205
0114824615,10,00103,14180200000000,0001,0.0,667.86,0,000,202205
0114824615,10,00238,14180200000000,0001,0.0,162.4,0,000,202205
0114824615,99,00103,84140900000000,0001,0.0,50000.0,0,042,202205
0114824615,10,00103,14110206020000,0001,0.0,10000.0,0,004,202205
0114824615,99,00231,15150101000000,0001,0.0,4.68,0,000,202205
0114824615,10,00231,14110206020000,0001,0.0,6581.19,0,004,202205
0114824615,10,00238,29110101000000,0001,0.0,29.57,0,000,202205
0114824615,10,00231,14180200000000,0001,0.0,199.21,0,000,202205
0076505047,09,00123,14181300000000,0001,0.0,475.76,0,000,202205
0076505047,09,00123,14111306020000,0001,0.0,15066.65,0,004,202205
0076505047,09,00123,14111306010000,0001,0.0,16126.43,0,004,202205
0076505047,09,00123,29110201000000,0001,0.0,44.61,0,000,202205
0076505047,09,00123,84140900000000,0001,0.0,3.0,0,042,202205
0076505047,09,00123,72150313000000,0001,0.0,5731.83,0,000,202205
0071508277,08,00004,14111206020000,0001,3.0,53991.98,0,004,202205
0071508277,08,00185,14111206020000,0001,0.0,96539.46,0,004,202205
0071508277,08,00184,14281200000000,1001,0.0,1564.68,0,000,202205
0071508277,08,00184,84241000000000,1001,0.0,146142.34,0,000,202205
0071508277,08,00184,84241000000000,1001,1.0,359429.44,0,000,202205
0071508277,08,00184,14281200000000,1001,1.0,4127.64,0,000,202205
0071508277,08,00184,84240209000000,1001,21.0,65580.87,0,086,202205
0071508277,08,00184,14281200000000,1001,21.0,1728.44,0,000,202205
0071508277,08,00004,84140511000000,0001,0.0,52912.14,0,000,202205
0071508277,08,00004,72250312000000,1001,0.0,3.7,0,000,202205
0071508277,08,00004,14181200000000,0001,0.0,2418.83,0,000,202205
0071508277,08,00004,71120000000000,0001,0.0,56073.6,0,023,202205
0071508277,08,00185,14181200000000,0001,0.0,825.06,0,000,202205
0071508277,08,00004,84241000000000,1001,0.0,454305.3,0,000,202205
0071508277,08,00184,14291205000000,1001,0.0,2024.33,0,070,202205
0071508277,08,00184,14211211000000,1001,0.0,104090.25,0,049,202205
0071508277,08,00185,84141000000000,0001,0.0,96539.46,0,000,202205
0071508277,08,00184,15250900000000,1001,21.0,4771.37,0,000,202205
0071508277,08,00006,72250612000000,1001,0.0,7402.0,0,000,202205
0071508277,08,00224,14111206020000,0001,0.0,102223.09,0,004,202205
0071508277,08,00224,14181200000000,0001,0.0,1987.14,0,000,202205
0071508277,08,00185,84140209000000,0001,0.0,96539.46,0,042,202205
0071508277,08,00184,84240209000000,1001,0.0,443571.88,0,086,202205
0071508277,08,00184,84240209000000,1001,1.0,276461.15,0,086,202205
0071508277,08,00184,84241000000000,1001,21.0,89222.82,0,000,202205
0071508277,08,00004,81180112020000,0001,0.0,1079.84,0,000,202205
0071508277,08,00184,14211211000000,1001,1.0,235195.0,0,049,202205
0071508277,08,00224,84140209000000,0001,0.0,131523.7,0,042,202205
0071508277,08,00004,14111206020000,0001,1.0,18469.39,0,004,202205
0071508277,08,00184,14211211000000,1001,21.0,65580.87,0,049,202205
0071508277,08,00004,84240209000000,1001,0.0,964706.4,0,086,202205
0071508277,08,00184,15150900000000,0001,4.0,3017.09,0,000,202205
0071508277,08,00004,81180112010000,0001,0.0,52912.14,0,000,202205
0027471366,08,00006,72150612000000,0001,0.0,46000.0,0,000,202205
0027471366,08,00006,84140518000000,0001,0.0,1957923.0,0,000,202205
0027471366,08,00006,84141000000000,0001,0.0,4695143.69,0,000,202205
0027471366,99,00006,84240201020000,1001,0.0,2416442.12,0,081,202205
0027471366,08,00006,81181112010000,0001,0.0,1957923.0,0,000,202205
0027471366,08,00006,14181200000000,0001,0.0,35913.96,0,000,202205
0027471366,99,00006,84140205010000,0001,0.0,135000.0,0,042,202205
0090660233,09,00101,29110101000000,0001,0.0,1927.18,0,000,202205
0090660233,09,00101,14111306020000,0001,0.0,116271.41,0,004,202205
0090660233,09,00123,14181300000000,0001,0.0,291.81,0,000,202205
0090660233,09,00123,84141000000000,0001,0.0,52956.17,0,000,202205
0090660233,09,00101,84140900000000,0001,0.0,177960.74,0,042,202205
0090660233,09,00123,84140900000000,0001,0.0,2.0,0,042,202205
0090660233,09,00123,72150313000000,0001,0.0,13805.86,0,000,202205
0090660233,09,00101,14181300000000,0001,0.0,2301.98,0,000,202205
0090660233,09,00123,29110201000000,0001,0.0,15.71,0,000,202205
0090660233,09,00123,14111306020000,0001,0.0,121038.86,0,004,202205
0089866316,10,00123,14110206020000,0001,0.0,371.42,0,004,202205
0089866316,11,00002,81192301000000,0001,0.0,1000.0,0,000,202205
0089866316,11,00002,72150603000000,0001,0.0,1000.0,0,000,202205
0089866316,12,00236,14110306030000,0001,0.0,6324.2,0,004,202205
0089866316,10,00123,84140900000000,0001,0.0,1.0,0,042,202205
0089866316,10,00123,14180200000000,0001,0.0,13.69,0,000,202205
0089866316,12,00236,84140900000000,0001,0.0,6324.2,0,042,202205
0101763609,10,00106,14110206020000,0001,0.0,1847.74,0,004,202205
0101763609,10,00104,14180200000000,0001,0.0,43.38,0,000,202205
0101763609,10,00106,15150102000000,0001,0.0,4.5,0,000,202205
0101763609,10,00231,14110206020000,0001,0.0,6532.87,0,004,202205
0101763609,10,00106,29110101000000,0001,0.0,0.12,0,000,202205
0101763609,10,00114,14180200000000,0001,0.0,74.16,0,000,202205
0101763609,10,00104,14110206020000,0001,0.0,1500.0,0,004,202205
0101763609,10,00114,14110206020000,0001,0.0,2233.58,0,004,202205
0101763609,99,00231,15150102000000,0001,0.0,5.98,0,000,202205
0101763609,10,00106,14180200000000,0001,0.0,26.41,0,000,202205
0101763609,99,00231,15150101000000,0001,0.0,5.45,0,000,202205
0101763609,10,00231,14180200000000,0001,0.0,129.04,0,000,202205
0199024426,10,00106,14180200000000,0001,0.0,288.73,0,000,202205
0199024426,10,00106,15150102000000,0001,0.0,28.05,0,000,202205
0199024426,10,00106,29110101000000,0001,0.0,287.98,0,000,202205
0199024426,10,00106,72150302010000,0001,0.0,3256.19,0,000,202205
0199024426,10,00106,14110206010000,0001,0.0,46743.81,0,004,202205
0061785701,09,00103,14111306020000,0001,0.0,14428.98,0,004,202205
0061785701,99,00103,84140900000000,0001,0.0,60000.0,0,042,202205
0061785701,09,00156,15150102000000,0001,0.0,70.7,0,000,202205
0061785701,09,00156,14181300000000,0001,0.0,378.38,0,000,202205
0061785701,09,00103,14181300000000,0001,0.0,166.97,0,000,202205
0061785701,09,00156,14111306020000,0001,0.0,31974.18,0,004,202205
0092438210,09,00104,14191307020000,0001,0.0,337.81,1,000,202205
0092438210,09,00104,81193713010000,0001,0.0,32878.42,1,000,202205
0092438210,09,00104,14181300000000,0001,0.0,1351.25,1,000,202205
0092438210,09,00114,14191301000000,0001,0.0,2527.12,4,026,202205
0092438210,09,00114,81193713010000,0001,330.0,2527.12,4,000,202205
0092438210,09,00104,14111306020000,0001,20.0,32878.42,1,004,202205
0092438210,09,00104,14191301000000,0001,0.0,1643.92,1,026,202205
0092438210,09,00114,14161306020000,0001,481.0,2527.12,4,015,202205
0092840085,10,00109,14110206020000,0001,0.0,4666.89,0,004,202205
0092840085,11,00142,15150102000000,0001,0.0,9.9,0,000,202205
0092840085,12,00123,14110306030000,0001,0.0,2104.54,0,004,202205
0092840085,12,00123,84140900000000,0001,0.0,1.0,0,042,202205
0092840085,12,00107,84141000000000,0001,0.0,10762.0,0,000,202205
0092840085,11,00142,14110302020000,0001,0.0,455.97,0,001,202205
0092840085,10,00109,84140900000000,0001,0.0,30000.0,0,042,202205
0092840085,12,00107,14110306160000,0001,0.0,10762.0,0,000,202205
0092840085,11,00142,72150603000000,0001,0.0,644.03,0,000,202205
0092840085,11,00142,14180300000000,0001,0.0,2.76,0,000,202205
0092840085,11,00142,81192301000000,0001,0.0,1100.0,0,000,202205
0092840085,12,00123,84141000000000,0001,0.0,2104.54,0,000,202205
0092840085,12,00123,14180300000000,0001,0.0,3.54,0,000,202205
0092840085,12,00107,84140900000000,0001,0.0,10762.0,0,042,202205
0152905491,10,00231,14110206020000,0001,0.0,2843.9,0,004,202205
0152905491,10,00231,14180200000000,0001,0.0,66.93,0,000,202205
0152905491,99,00231,15150102000000,0001,0.0,2.6,0,000,202205
0152905491,99,00231,15150101000000,0001,0.0,2.71,0,000,202205
0068024838,11,00002,72150603000000,0001,0.0,2000.0,0,000,202205
0068024838,11,00002,81192301000000,0001,0.0,2700.95,0,000,202205
0068024838,10,00104,14180200000000,0001,0.0,1.61,0,000,202205
0068024838,10,00123,14110206020000,0001,0.0,2779.0,0,004,202205
0068024838,11,00073,81192301000000,0001,0.0,7200.0,0,000,202205
0068024838,10,00123,14110206010000,0001,0.0,3725.68,0,004,202205
0068024838,10,00123,72150302010000,0001,0.0,9069.41,0,000,202205
0068024838,12,00002,14110306130000,0001,0.0,700.95,0,000,202205
0068024838,10,00123,84140900000000,0001,0.0,3.0,0,042,202205
0068024838,10,00104,14110206020000,0001,0.0,2000.0,0,004,202205
0068024838,11,00073,72150603000000,0001,0.0,7200.0,0,000,202205
0071415163,09,00109,14111306020000,0001,0.0,3504.67,0,004,202205
0071415163,09,00107,84140900000000,0001,0.0,66241.05,0,042,202205
0071415163,09,00107,14181300000000,0001,0.0,2909.87,0,000,202205
0071415163,09,00107,14111306020000,0001,0.0,66241.05,0,004,202205
0071415163,09,00107,29110101000000,0001,0.0,61.32,0,000,202205
0071415163,09,00109,84141000000000,0001,0.0,11111.11,0,000,202205
0071415163,09,00072,14181300000000,0001,0.0,167.41,0,000,202205
0071415163,09,00072,14111306020000,0001,0.0,17849.44,0,004,202205
0071415163,09,00109,14181300000000,0001,0.0,111.74,0,000,202205
0078365757,10,00230,14190201000000,0001,26.0,260.13,1,026,202205
0078365757,10,00103,14110206020000,0001,15.0,33610.89,1,004,202205
0078365757,10,00230,14110206020000,0001,26.0,5202.57,1,004,202205
0078365757,10,00103,14190201000000,0001,15.0,1680.54,1,026,202205
0078365757,10,00230,14180200000000,0001,26.0,279.55,1,000,202205
0078365757,10,00103,84141000000000,0001,15.0,33610.89,1,000,202205
0078365757,99,00103,84140900000000,0001,0.0,75000.0,1,042,202205
0078365757,10,00103,14180200000000,0001,15.0,1391.72,1,000,202205
0045788474,10,00238,14180200000000,0001,0.0,123.54,0,000,202205
0045788474,10,00238,14110206020000,0001,0.0,2818.07,0,004,202205
0079705721,09,00123,14111306020000,0001,0.0,27071.29,0,004,202205
0079705721,09,00123,84140900000000,0001,0.0,2.0,0,042,202205
0079705721,09,00123,72150313000000,0001,0.0,31343.1,0,000,202205
0079705721,09,00123,14111306010000,0001,0.0,10051.83,0,004,202205
0079705721,09,00123,14181300000000,0001,0.0,558.42,0,000,202205
0086741865,08,00185,84140209000000,0001,0.0,9535.93,2,042,202205
0086741865,99,00103,84240900000000,1001,0.0,1429355.8,3,086,202205
0086741865,08,00006,84141000000000,0001,0.0,108671.92,2,000,202205
0086741865,08,00185,81193712010000,0001,0.0,9535.93,2,000,202205
0086741865,08,00103,14161219060000,0001,220.0,809775.38,3,015,202205
0086741865,08,00185,84141000000000,0001,0.0,9535.93,2,000,202205
0086741865,08,00006,14141206020000,0001,0.0,27167.98,2,012,202205
0086741865,08,00103,84141000000000,0001,220.0,809775.38,3,000,202205
0086741865,08,00185,14191201000000,0001,0.0,1191.99,2,026,202205
0086741865,08,00185,14151206020000,0001,43.0,9535.93,2,013,202205
0086741865,08,00006,14191201000000,0001,0.0,6792.0,2,026,202205
0086741865,08,00103,14191201000000,0001,220.0,485865.23,3,026,202205
0085405489,09,00107,84140900000000,0001,0.0,26475.13,0,042,202205
0085405489,09,00107,84141000000000,0001,0.0,26475.13,0,000,202205
0085405489,09,00237,14181300000000,0001,0.0,47.79,0,000,202205
0085405489,09,00107,14181300000000,0001,0.0,2230.93,0,000,202205
0085405489,09,00107,14111306020000,0001,0.0,52013.09,0,004,202205
0085405489,09,00107,81180113010000,0001,0.0,22424.95,0,000,202205
0085405489,09,00107,81180113020000,0001,0.0,457.65,0,000,202205
0085405489,09,00107,84140511000000,0001,0.0,22424.95,0,000,202205
0085405489,09,00237,14111306020000,0001,0.0,3633.3,0,004,202205
0085405489,09,00107,29110709000000,0001,0.0,131.1,0,000,202205
0084273848,12,00586,81130200000000,0001,1107.0,1946.24,4,000,202205
0066081788,11,00072,72150603000000,0001,0.0,20.69,0,000,202205
0066081788,10,00123,14180200000000,0001,0.0,104.16,0,000,202205
0066081788,10,00123,72150302010000,0001,0.0,2377.57,0,000,202205
0066081788,10,00123,84140900000000,0001,0.0,3.0,0,042,202205
0066081788,10,00123,14110206010000,0001,0.0,15281.29,0,004,202205
0066081788,12,00072,14110308010000,0001,0.0,20824.15,0,000,202205
0066081788,12,00072,15150102000000,0001,0.0,7.9,0,000,202205
0066081788,12,00072,14180300000000,0001,0.0,447.26,0,000,202205
0066081788,11,00072,81192301000000,0001,0.0,1850.0,0,000,202205
0066081788,10,00123,14110206020000,0001,0.0,230.54,0,004,202205
0053129218,10,00123,84140900000000,0001,0.0,1.0,0,042,202205
0053129218,10,00123,14180200000000,0001,0.0,35.15,0,000,202205
0053129218,10,00123,14110206020000,0001,0.0,2115.63,0,004,202205
0053129218,10,00228,84141000000000,0001,0.0,12109.76,0,000,202205
0053129218,10,00228,14110206020000,0001,0.0,756.86,0,004,202205
0053129218,10,00228,14180200000000,0001,0.0,18.1,0,000,202205
0048918603,10,00123,14110206010000,0001,0.0,2010.16,0,004,202205
0048918603,10,00123,14180200000000,0001,0.0,111.02,0,000,202205
0048918603,10,00123,84140900000000,0001,0.0,3.0,0,042,202205
0048918603,10,00123,72150302010000,0001,0.0,3960.85,0,000,202205
0048918603,12,00237,14180300000000,0001,0.0,20.72,0,000,202205
0048918603,12,00237,14110306140000,0001,0.0,756.56,0,000,202205
0048918603,10,00123,14110206020000,0001,0.0,3226.86,0,004,202205
0066439933,10,00231,29110101000000,0001,0.0,51.59,0,000,202205
0066439933,10,00231,14180200000000,0001,0.0,75.77,0,000,202205
0066439933,10,00231,14110206020000,0001,0.0,5879.5,0,004,202205
0066439933,99,00231,15150102000000,0001,0.0,5.37,0,000,202205
0084173746,09,00156,15150102000000,0001,0.0,37.42,0,000,202205
0084173746,09,00156,14111306020000,0001,0.0,36227.34,0,004,202205
0084173746,09,00156,84140517000000,0001,0.0,32604.61,0,000,202205
0084173746,12,00103,14180300000000,0001,0.0,193.68,0,000,202205
0084173746,12,00237,14110306030000,0001,0.0,9159.86,0,004,202205
0084173746,12,00103,84141000000000,0001,0.0,7041.8,0,000,202205
0084173746,99,00103,84140900000000,0001,0.0,16000.0,0,042,202205
0084173746,09,00156,81194602020000,0001,0.0,3622.73,0,000,202205
0084173746,12,00001,14180300000000,0001,0.0,51.79,0,000,202205
0084173746,12,00001,14110306030000,0001,0.0,3111.41,0,004,202205
0084173746,09,00156,14181300000000,0001,0.0,165.09,0,000,202205
0084173746,09,00156,81194602010000,0001,0.0,32604.61,0,000,202205
0084173746,12,00237,14180300000000,0001,0.0,316.27,0,000,202205
0084173746,12,00103,14110306030000,0001,0.0,7041.8,0,004,202205
